FID,OCEAN_REGION,COUNTRY,LOCATION,SITE_NAME,LATITUDE,LONGITUDE,DAY,MONTH,YEAR,MONTHS_SINCE_PEAK,MAX_DEPTH_m,DEPTH_RAW,SEVERITY_CODE,%_BLEACHED,%_BLEACHED_RAW,MORTALITY_CODE,%_MORTALITY,%_MORTALITY_RAW,SURVEY_TYPE,OTHER_DRIVERS,SOURCE,CITATION,COMMENTS,DATABASE_CODE,INTERNAL DATA -->,ENTRY_CODE,MAP_CODE,LAT_CORRECTED,LON_CORRECTED,LAND,QC_CODE,CRW DATA -->,CRW_ID,CRW REGION,CRW REG VIRTUAL STATION NAME,CRW REG VIRTUAL STATION #,MIDPOINT_OF_BLEACH_RANGE_%,MIDPOINT_OF_MORT_RANGE_%,CRW MORTALITY TIME ADJUST,CRW OBS TIMING,CRW DHW TO USE,CRW DAILY DHW,CRW ANNUAL MAX DHW,CRW DHW OFFSET,QA CODE,CRW ANN MAX DHW 2014,CRW ANN MAX DHW 2015,CRW ANN MAX DHW 2016,CRW ANN MAX DHW 2017,DATETIME,DHW,MAX_DHW,DATE_MAX_DHW,DAYS_FROM_MAX_DHW,MAX_ANNUAL_DHW,DATE_OF_MAX_DHW,IS_BEST_REPORT,spatial_cluster
29917,Indian Ocean,India,Gulf of Mannar,Site 2-Nallathanni,9.1125,78.5775,1,5,2016,,3,,Severe,0.5846,58.46,1,0.06,0.06,In-situ,,"K Diraviya Raj, Suganthi Devadason Marine Research Institute, India, K Diraviya Raj, Suganthi Devadason Marine Research Institute, India, K Diraviya Raj, Suganthi Devadason Marine Research Institute, India diraviyam_raj@yahoo.co.in",,"Original dates given: April-June 2016, so the mid-point of this period was used as the date of the observation. % bleaching and % mortality estimates calculated taking the average of these values from three replicate transects at each site, and using hard coral values only.",4,,,,9.1125,78.5775,No,AAAA,,ID_49,IM,Gulf of Mannar,62.0,,,0.0,0.0,3.53,3.53,7.05,0.0,1.0,0.18,0.31,7.05,,2016-05-01,3.53,,,-15,7.05,2016-05-16,True,India_main
29928,Indian Ocean,India,Gulf of Mannar,Site 2-Upputhanni,9.086388889,78.49555556,1,5,2016,,4.5,,Severe,0.6306,63.06,1,0.0274,0.0274,In-situ,,"K Diraviya Raj, Suganthi Devadason Marine Research Institute, India, K Diraviya Raj, Suganthi Devadason Marine Research Institute, India, K Diraviya Raj, Suganthi Devadason Marine Research Institute, India diraviyam_raj@yahoo.co.in",,"Original dates given: April-June 2016, so the mid-point of this period was used as the date of the observation. % bleaching and % mortality estimates calculated taking the average of these values from three replicate transects at each site, and using hard coral values only.",4,,,,9.086388889,78.49555556,No,AAAA,,ID_56,IM,Gulf of Mannar,62.0,,,0.0,0.0,3.05,3.05,6.49,0.0,1.0,0.32,0.0,6.49,,2016-05-01,3.05,,,-15,6.49,2016-05-16,True,India_main
29939,Indian Ocean,India,Gulf of Mannar,Site 1-Manoliputi,9.217222222,79.15055556,1,5,2016,,2,,Severe,0.8522,85.22,1,0.0515,0.0515,In-situ,,"K Diraviya Raj, Suganthi Devadason Marine Research Institute, India, K Diraviya Raj, Suganthi Devadason Marine Research Institute, India, K Diraviya Raj, Suganthi Devadason Marine Research Institute, India diraviyam_raj@yahoo.co.in",,"Original dates given: April-June 2016, so the mid-point of this period was used as the date of the observation. % bleaching and % mortality estimates calculated taking the average of these values from three replicate transects at each site, and using hard coral values only.",4,,,,9.217222222,79.15055556,No,AAAA,,ID_26,IM,Gulf of Mannar,62.0,,,0.0,0.0,4.94,4.94,8.52,0.0,1.0,0.32,0.0,8.52,,2016-05-01,4.94,,,-32,8.52,2016-06-02,True,India_main
29949,Indian Ocean,India,Gulf of Mannar,Site 2-Mulli,9.188055556,78.97472222,1,5,2016,,3.5,,Severe,0.9109,91.09,1,0.0608,0.0608,In-situ,,"K Diraviya Raj, Suganthi Devadason Marine Research Institute, India, K Diraviya Raj, Suganthi Devadason Marine Research Institute, India, K Diraviya Raj, Suganthi Devadason Marine Research Institute, India diraviyam_raj@yahoo.co.in",,"Original dates given: April-June 2016, so the mid-point of this period was used as the date of the observation. % bleaching and % mortality estimates calculated taking the average of these values from three replicate transects at each site, and using hard coral values only.",4,,,,9.188055556,78.97472222,No,AAAA,,ID_48,IM,Gulf of Mannar,62.0,,,0.0,0.0,5.28,5.28,8.98,0.0,1.0,0.51,0.47,8.98,,2016-05-01,5.28,,,-32,8.98,2016-06-02,True,India_main
29941,Indian Ocean,India,Gulf of Mannar,Site 4-Manoliputi,9.2125,79.16638889,1,5,2016,,3,,Severe,0.8597,85.97,1,0.038,0.038,In-situ,,"K Diraviya Raj, Suganthi Devadason Marine Research Institute, India, K Diraviya Raj, Suganthi Devadason Marine Research Institute, India, K Diraviya Raj, Suganthi Devadason Marine Research Institute, India diraviyam_raj@yahoo.co.in",,"Original dates given: April-June 2016, so the mid-point of this period was used as the date of the observation. % bleaching and % mortality estimates calculated taking the average of these values from three replicate transects at each site, and using hard coral values only.",4,,,,9.2125,79.16638889,No,AAAA,,ID_89,IM,Gulf of Mannar,62.0,,,0.0,0.0,4.94,4.94,8.52,0.0,1.0,0.32,0.0,8.52,,2016-05-01,4.94,,,-32,8.52,2016-06-02,True,India_main
29916,Indian Ocean,India,Gulf of Mannar,Site 4-Nallathanni,9.1,78.5725,1,5,2016,,3.5,,Severe,0.5755,57.55,1,0.0517,0.0517,In-situ,,"K Diraviya Raj, Suganthi Devadason Marine Research Institute, India, K Diraviya Raj, Suganthi Devadason Marine Research Institute, India, K Diraviya Raj, Suganthi Devadason Marine Research Institute, India diraviyam_raj@yahoo.co.in",,"Original dates given: April-June 2016, so the mid-point of this period was used as the date of the observation. % bleaching and % mortality estimates calculated taking the average of these values from three replicate transects at each site, and using hard coral values only.",4,,,,9.1,78.5725,No,AAAA,,ID_91,IM,Gulf of Mannar,62.0,,,0.0,0.0,3.53,3.53,7.05,0.0,1.0,0.18,0.31,7.05,,2016-05-01,3.53,,,-15,7.05,2016-05-16,True,India_main
29960,Indian Ocean,India,Gulf of Mannar,Site 4-Vaan,8.831666667,78.21861111,1,5,2016,,2.5,,Severe,0.9853000000000001,98.53,0,0.0034,0.0034,In-situ,,"K Diraviya Raj, Suganthi Devadason Marine Research Institute, India, K Diraviya Raj, Suganthi Devadason Marine Research Institute, India, K Diraviya Raj, Suganthi Devadason Marine Research Institute, India ",,"Original dates given: April-June 2016, so the mid-point of this period was used as the date of the observation. % bleaching and % mortality estimates calculated taking the average of these values from three replicate transects at each site, and using hard coral values only.",4,,,,8.831666667,78.21861111,No,AAAA,,ID_99,IM,Gulf of Mannar,62.0,,,0.0,0.0,4.02,4.02,7.24,0.0,1.0,0.81,0.5,7.24,,2016-05-01,4.02,,,-15,7.24,2016-05-16,True,India_main
29959,Indian Ocean,India,Gulf of Mannar,Site 2-Vaan,8.833055556,78.21,1,5,2016,,2,,Severe,0.9825,98.25,0,0.0043,0.0043,In-situ,,"K Diraviya Raj, Suganthi Devadason Marine Research Institute, India, K Diraviya Raj, Suganthi Devadason Marine Research Institute, India, K Diraviya Raj, Suganthi Devadason Marine Research Institute, India diraviyam_raj@yahoo.co.in",,"Original dates given: April-June 2016, so the mid-point of this period was used as the date of the observation. % bleaching and % mortality estimates calculated taking the average of these values from three replicate transects at each site, and using hard coral values only.",4,,,,8.833055556,78.21,No,AAAA,,ID_57,IM,Gulf of Mannar,62.0,,,0.0,0.0,4.02,4.02,7.24,0.0,1.0,0.81,0.5,7.24,,2016-05-01,4.02,,,-15,7.24,2016-05-16,True,India_main
29958,Indian Ocean,India,Gulf of Mannar,Site 1-Vaan,8.834444444,78.21111111,1,5,2016,,1.5,,Severe,0.9797,97.97,0,0.0036,0.0036,In-situ,,"K Diraviya Raj, Suganthi Devadason Marine Research Institute, India, K Diraviya Raj, Suganthi Devadason Marine Research Institute, India, K Diraviya Raj, Suganthi Devadason Marine Research Institute, India diraviyam_raj@yahoo.co.in",,"Original dates given: April-June 2016, so the mid-point of this period was used as the date of the observation. % bleaching and % mortality estimates calculated taking the average of these values from three replicate transects at each site, and using hard coral values only.",4,,,,8.834444444,78.21111111,No,AAAA,,ID_36,IM,Gulf of Mannar,62.0,,,0.0,0.0,4.02,4.02,7.24,0.0,1.0,0.81,0.5,7.24,,2016-05-01,4.02,,,-15,7.24,2016-05-16,True,India_main
29957,Indian Ocean,India,Gulf of Mannar,Site 3-Vaan,8.829444444,78.215,1,5,2016,,3,,Severe,0.9786,97.86,0,0.0033,0.0033,In-situ,,"K Diraviya Raj, Suganthi Devadason Marine Research Institute, India, K Diraviya Raj, Suganthi Devadason Marine Research Institute, India, K Diraviya Raj, Suganthi Devadason Marine Research Institute, India diraviyam_raj@yahoo.co.in",,"Original dates given: April-June 2016, so the mid-point of this period was used as the date of the observation. % bleaching and % mortality estimates calculated taking the average of these values from three replicate transects at each site, and using hard coral values only.",4,,,,8.829444444,78.215,No,AAAA,,ID_78,IM,Gulf of Mannar,62.0,,,0.0,0.0,4.02,4.02,7.24,0.0,1.0,0.81,0.5,7.24,,2016-05-01,4.02,,,-15,7.24,2016-05-16,True,India_main
29956,Indian Ocean,India,Gulf of Mannar,Site 4-Hare,9.184166667,79.07972222,1,5,2016,,4,,Severe,0.9731000000000001,97.31,0,0.001,0.001,In-situ,,"K Diraviya Raj, Suganthi Devadason Marine Research Institute, India, K Diraviya Raj, Suganthi Devadason Marine Research Institute, India, K Diraviya Raj, Suganthi Devadason Marine Research Institute, India diraviyam_raj@yahoo.co.in",,"Original dates given: April-June 2016, so the mid-point of this period was used as the date of the observation. % bleaching and % mortality estimates calculated taking the average of these values from three replicate transects at each site, and using hard coral values only.",4,,,,9.184166667,79.07972222,No,AAAA,,ID_84,IM,Gulf of Mannar,62.0,,,0.0,0.0,5.3,5.3,8.97,0.0,1.0,0.48,0.14,8.97,,2016-05-01,5.3,,,-32,8.97,2016-06-02,True,India_main
29955,Indian Ocean,India,Gulf of Mannar,Site 1-Hare,9.205277778,79.09194444,1,5,2016,,2,,Severe,0.9646000000000001,96.46000000000001,0,0.0098,0.0098,In-situ,,"K Diraviya Raj, Suganthi Devadason Marine Research Institute, India, K Diraviya Raj, Suganthi Devadason Marine Research Institute, India, K Diraviya Raj, Suganthi Devadason Marine Research Institute, India diraviyam_raj@yahoo.co.in",,"Original dates given: April-June 2016, so the mid-point of this period was used as the date of the observation. % bleaching and % mortality estimates calculated taking the average of these values from three replicate transects at each site, and using hard coral values only.",4,,,,9.205277778,79.09194444,No,AAAA,,ID_21,IM,Gulf of Mannar,62.0,,,0.0,0.0,5.2,5.2,8.84,0.0,1.0,0.49,0.3,8.84,,2016-05-01,5.2,,,-32,8.84,2016-06-02,True,India_main
29954,Indian Ocean,India,Gulf of Mannar,Site 3-Hare,9.188611111,79.0675,1,5,2016,,3.5,,Severe,0.9386,93.86,1,0.0392,0.0392,In-situ,,"K Diraviya Raj, Suganthi Devadason Marine Research Institute, India, K Diraviya Raj, Suganthi Devadason Marine Research Institute, India, K Diraviya Raj, Suganthi Devadason Marine Research Institute, India diraviyam_raj@yahoo.co.in",,"Original dates given: April-June 2016, so the mid-point of this period was used as the date of the observation. % bleaching and % mortality estimates calculated taking the average of these values from three replicate transects at each site, and using hard coral values only.",4,,,,9.188611111,79.0675,No,AAAA,,ID_63,IM,Gulf of Mannar,62.0,,,0.0,0.0,5.3,5.3,8.97,0.0,1.0,0.48,0.14,8.97,,2016-05-01,5.3,,,-32,8.97,2016-06-02,True,India_main
29953,Indian Ocean,India,Gulf of Mannar,Site 2-Hare,9.21,79.07305556,1,5,2016,,3,,Severe,0.9376000000000001,93.76,1,0.0375,0.0375,In-situ,,"K Diraviya Raj, Suganthi Devadason Marine Research Institute, India, K Diraviya Raj, Suganthi Devadason Marine Research Institute, India, K Diraviya Raj, Suganthi Devadason Marine Research Institute, India diraviyam_raj@yahoo.co.in",,"Original dates given: April-June 2016, so the mid-point of this period was used as the date of the observation. % bleaching and % mortality estimates calculated taking the average of these values from three replicate transects at each site, and using hard coral values only.",4,,,,9.21,79.07305556,No,AAAA,,ID_42,IM,Gulf of Mannar,62.0,,,0.0,0.0,5.2,5.2,8.84,0.0,1.0,0.49,0.3,8.84,,2016-05-01,5.2,,,-32,8.84,2016-06-02,True,India_main
29952,Indian Ocean,India,Gulf of Mannar,Site 4-Mulli,9.183333333,78.97472222,1,5,2016,,3.5,,Severe,0.9214,92.14,1,0.0581,0.0581,In-situ,,"K Diraviya Raj, Suganthi Devadason Marine Research Institute, India, K Diraviya Raj, Suganthi Devadason Marine Research Institute, India, K Diraviya Raj, Suganthi Devadason Marine Research Institute, India diraviyam_raj@yahoo.co.in",,"Original dates given: April-June 2016, so the mid-point of this period was used as the date of the observation. % bleaching and % mortality estimates calculated taking the average of these values from three replicate transects at each site, and using hard coral values only.",4,,,,9.183333333,78.97472222,No,AAAA,,ID_90,IM,Gulf of Mannar,62.0,,,0.0,0.0,5.28,5.28,8.98,0.0,1.0,0.51,0.47,8.98,,2016-05-01,5.28,,,-32,8.98,2016-06-02,True,India_main
29951,Indian Ocean,India,Gulf of Mannar,Site 3-Mulli,9.188611111,78.96527778,1,5,2016,,2,,Severe,0.9177,91.77,1,0.055,0.055,In-situ,,"K Diraviya Raj, Suganthi Devadason Marine Research Institute, India, K Diraviya Raj, Suganthi Devadason Marine Research Institute, India, K Diraviya Raj, Suganthi Devadason Marine Research Institute, India diraviyam_raj@yahoo.co.in",,"Original dates given: April-June 2016, so the mid-point of this period was used as the date of the observation. % bleaching and % mortality estimates calculated taking the average of these values from three replicate transects at each site, and using hard coral values only.",4,,,,9.188611111,78.96527778,No,AAAA,,ID_69,IM,Gulf of Mannar,62.0,,,0.0,0.0,5.28,5.28,8.98,0.0,1.0,0.51,0.47,8.98,,2016-05-01,5.28,,,-32,8.98,2016-06-02,True,India_main
29950,Indian Ocean,India,Gulf of Mannar,Site 1-Mulli,9.19,78.97277778,1,5,2016,,2.5,,Severe,0.9133,91.33,1,0.0512,0.0512,In-situ,,"K Diraviya Raj, Suganthi Devadason Marine Research Institute, India, K Diraviya Raj, Suganthi Devadason Marine Research Institute, India, K Diraviya Raj, Suganthi Devadason Marine Research Institute, India diraviyam_raj@yahoo.co.in",,"Original dates given: April-June 2016, so the mid-point of this period was used as the date of the observation. % bleaching and % mortality estimates calculated taking the average of these values from three replicate transects at each site, and using hard coral values only.",4,,,,9.19,78.97277778,No,AAAA,,ID_27,IM,Gulf of Mannar,62.0,,,0.0,0.0,5.28,5.28,8.98,0.0,1.0,0.51,0.47,8.98,,2016-05-01,5.28,,,-32,8.98,2016-06-02,True,India_main
29948,Indian Ocean,India,Gulf of Mannar,Site 3-Shingle,9.244166667,79.23611111,1,5,2016,,2,,Severe,0.9063,90.63,1,0.0722,0.0722,In-situ,,"K Diraviya Raj, Suganthi Devadason Marine Research Institute, India, K Diraviya Raj, Suganthi Devadason Marine Research Institute, India, K Diraviya Raj, Suganthi Devadason Marine Research Institute, India diraviyam_raj@yahoo.co.in",,"Original dates given: April-June 2016, so the mid-point of this period was used as the date of the observation. % bleaching and % mortality estimates calculated taking the average of these values from three replicate transects at each site, and using hard coral values only.",4,,,,9.244166667,79.23611111,No,AAAA,,ID_75,IM,Gulf of Mannar,62.0,,,0.0,0.0,4.74,4.74,8.32,0.0,1.0,0.45,0.0,8.32,,2016-05-01,4.74,,,-32,8.32,2016-06-02,True,India_main
29947,Indian Ocean,India,Gulf of Mannar,Site 4-Shingle,9.2425,79.23111111,1,5,2016,,2.5,,Severe,0.8859,88.59,1,0.0902,0.0902,In-situ,,"K Diraviya Raj, Suganthi Devadason Marine Research Institute, India, K Diraviya Raj, Suganthi Devadason Marine Research Institute, India, K Diraviya Raj, Suganthi Devadason Marine Research Institute, India diraviyam_raj@yahoo.co.in",,"Original dates given: April-June 2016, so the mid-point of this period was used as the date of the observation. % bleaching and % mortality estimates calculated taking the average of these values from three replicate transects at each site, and using hard coral values only.",4,,,,9.2425,79.23111111,No,AAAA,,ID_96,IM,Gulf of Mannar,62.0,,,0.0,0.0,4.74,4.74,8.32,0.0,1.0,0.45,0.0,8.32,,2016-05-01,4.74,,,-32,8.32,2016-06-02,True,India_main
29946,Indian Ocean,India,Gulf of Mannar,Site 1-Shingle,9.245277778,79.23722222,1,5,2016,,2.5,,Severe,0.8783999999999998,87.83999999999999,1,0.09879999999999999,0.09879999999999999,In-situ,,"K Diraviya Raj, Suganthi Devadason Marine Research Institute, India, K Diraviya Raj, Suganthi Devadason Marine Research Institute, India, K Diraviya Raj, Suganthi Devadason Marine Research Institute, India diraviyam_raj@yahoo.co.in",,"Original dates given: April-June 2016, so the mid-point of this period was used as the date of the observation. % bleaching and % mortality estimates calculated taking the average of these values from three replicate transects at each site, and using hard coral values only.",4,,,,9.245277778,79.23722222,No,AAAA,,ID_33,IM,Gulf of Mannar,62.0,,,0.0,0.0,4.74,4.74,8.32,0.0,1.0,0.45,0.0,8.32,,2016-05-01,4.74,,,-32,8.32,2016-06-02,True,India_main
29945,Indian Ocean,India,Gulf of Mannar,Site 2-Shingle,9.243611111,79.23888889,1,5,2016,,3,,Severe,0.8717,87.17,2,0.1035,0.1035,In-situ,,"K Diraviya Raj, Suganthi Devadason Marine Research Institute, India, K Diraviya Raj, Suganthi Devadason Marine Research Institute, India, K Diraviya Raj, Suganthi Devadason Marine Research Institute, India diraviyam_raj@yahoo.co.in",,"Original dates given: April-June 2016, so the mid-point of this period was used as the date of the observation. % bleaching and % mortality estimates calculated taking the average of these values from three replicate transects at each site, and using hard coral values only.",4,,,,9.243611111,79.23888889,No,AAAA,,ID_54,IM,Gulf of Mannar,62.0,,,0.0,0.0,4.74,4.74,8.32,0.0,1.0,0.45,0.0,8.32,,2016-05-01,4.74,,,-32,8.32,2016-06-02,True,India_main
29944,Indian Ocean,India,Gulf of Mannar,Site 2-Poomarichan,9.25,79.18555556,1,5,2016,,2.5,,Severe,0.8682,86.82,1,0.0432,0.0432,In-situ,,"K Diraviya Raj, Suganthi Devadason Marine Research Institute, India, K Diraviya Raj, Suganthi Devadason Marine Research Institute, India, K Diraviya Raj, Suganthi Devadason Marine Research Institute, India diraviyam_raj@yahoo.co.in",,"Original dates given: April-June 2016, so the mid-point of this period was used as the date of the observation. % bleaching and % mortality estimates calculated taking the average of these values from three replicate transects at each site, and using hard coral values only.",4,,,,9.25,79.18555556,No,AAAA,,ID_50,IM,Gulf of Mannar,62.0,,,0.0,0.0,4.7,4.7,8.24,0.0,1.0,0.48,0.14,8.24,,2016-05-01,4.7,,,-32,8.24,2016-06-02,True,India_main
29943,Indian Ocean,India,Gulf of Mannar,Site 2-Manoliputi,9.214722222,79.15472222,1,5,2016,,2.5,,Severe,0.8682,86.82,1,0.0432,0.0432,In-situ,,"K Diraviya Raj, Suganthi Devadason Marine Research Institute, India, K Diraviya Raj, Suganthi Devadason Marine Research Institute, India, K Diraviya Raj, Suganthi Devadason Marine Research Institute, India diraviyam_raj@yahoo.co.in",,"Original dates given: April-June 2016, so the mid-point of this period was used as the date of the observation. % bleaching and % mortality estimates calculated taking the average of these values from three replicate transects at each site, and using hard coral values only.",4,,,,9.214722222,79.15472222,No,AAAA,,ID_47,IM,Gulf of Mannar,62.0,,,0.0,0.0,4.94,4.94,8.52,0.0,1.0,0.32,0.0,8.52,,2016-05-01,4.94,,,-32,8.52,2016-06-02,True,India_main
29942,Indian Ocean,India,Gulf of Mannar,Site 4-Poomarichan,9.245277778,79.17666667,1,5,2016,,3.5,,Severe,0.8597,85.97,1,0.038,0.038,In-situ,,"K Diraviya Raj, Suganthi Devadason Marine Research Institute, India, K Diraviya Raj, Suganthi Devadason Marine Research Institute, India, K Diraviya Raj, Suganthi Devadason Marine Research Institute, India diraviyam_raj@yahoo.co.in",,"Original dates given: April-June 2016, so the mid-point of this period was used as the date of the observation. % bleaching and % mortality estimates calculated taking the average of these values from three replicate transects at each site, and using hard coral values only.",4,,,,9.245277778,79.17666667,No,AAAA,,ID_92,IM,Gulf of Mannar,62.0,,,0.0,0.0,4.94,4.94,8.52,0.0,1.0,0.32,0.0,8.52,,2016-05-01,4.94,,,-32,8.52,2016-06-02,True,India_main
29940,Indian Ocean,India,Gulf of Mannar,Site 1-Poomarichan,9.249444444,79.18083333,1,5,2016,,2,,Severe,0.8522,85.22,1,0.0515,0.0515,In-situ,,"K Diraviya Raj, Suganthi Devadason Marine Research Institute, India, K Diraviya Raj, Suganthi Devadason Marine Research Institute, India, K Diraviya Raj, Suganthi Devadason Marine Research Institute, India diraviyam_raj@yahoo.co.in",,"Original dates given: April-June 2016, so the mid-point of this period was used as the date of the observation. % bleaching and % mortality estimates calculated taking the average of these values from three replicate transects at each site, and using hard coral values only.",4,,,,9.249444444,79.18083333,No,AAAA,,ID_29,IM,Gulf of Mannar,62.0,,,0.0,0.0,4.94,4.94,8.52,0.0,1.0,0.32,0.0,8.52,,2016-05-01,4.94,,,-32,8.52,2016-06-02,True,India_main
29915,Indian Ocean,India,Gulf of Mannar,Site 3-Koswari,8.861111111,78.22638889,1,5,2016,,3.5,,Severe,0.5692,56.92,1,0.0122,0.0122,In-situ,,"K Diraviya Raj, Suganthi Devadason Marine Research Institute, India, K Diraviya Raj, Suganthi Devadason Marine Research Institute, India, K Diraviya Raj, Suganthi Devadason Marine Research Institute, India diraviyam_raj@yahoo.co.in",,"Original dates given: April-June 2016, so the mid-point of this period was used as the date of the observation. % bleaching and % mortality estimates calculated taking the average of these values from three replicate transects at each site, and using hard coral values only.",4,,,,8.861111111,78.22638889,No,AAAA,,ID_65,IM,Gulf of Mannar,62.0,,,0.0,0.0,4.05,4.05,7.29,0.0,1.0,0.82,0.48,7.29,,2016-05-01,4.05,,,-15,7.29,2016-05-16,True,India_main
29922,Indian Ocean,India,Gulf of Mannar,Site 1-Koswari,8.865277778,78.22472222,1,5,2016,,3,,Severe,0.6102,61.02,0,0.0011,0.0011,In-situ,,"K Diraviya Raj, Suganthi Devadason Marine Research Institute, India, K Diraviya Raj, Suganthi Devadason Marine Research Institute, India, K Diraviya Raj, Suganthi Devadason Marine Research Institute, India diraviyam_raj@yahoo.co.in",,"Original dates given: April-June 2016, so the mid-point of this period was used as the date of the observation. % bleaching and % mortality estimates calculated taking the average of these values from three replicate transects at each site, and using hard coral values only.",4,,,,8.865277778,78.22472222,No,AAAA,,ID_23,IM,Gulf of Mannar,62.0,,,0.0,0.0,4.05,4.05,7.29,0.0,1.0,0.82,0.48,7.29,,2016-05-01,4.05,,,-15,7.29,2016-05-16,True,India_main
29913,Indian Ocean,India,Gulf of Mannar,Site 4-Koswari,8.8625,78.23083333,1,5,2016,,3.5,,Severe,0.5651,56.51000000000001,0,0.0064,0.0064,In-situ,,"K Diraviya Raj, Suganthi Devadason Marine Research Institute, India, K Diraviya Raj, Suganthi Devadason Marine Research Institute, India, K Diraviya Raj, Suganthi Devadason Marine Research Institute, India diraviyam_raj@yahoo.co.in",,"Original dates given: April-June 2016, so the mid-point of this period was used as the date of the observation. % bleaching and % mortality estimates calculated taking the average of these values from three replicate transects at each site, and using hard coral values only.",4,,,,8.8625,78.23083333,No,AAAA,,ID_86,IM,Gulf of Mannar,62.0,,,0.0,0.0,4.05,4.05,7.29,0.0,1.0,0.82,0.48,7.29,,2016-05-01,4.05,,,-15,7.29,2016-05-16,True,India_main
29887,Indian Ocean,India,Gulf of Mannar,Site 4-Puluvinichalli,9.100555556,78.53361111,1,5,2016,,4,,Moderate,0.3945,39.45,1,0.0751,0.0751,In-situ,,"K Diraviya Raj, Suganthi Devadason Marine Research Institute, India, K Diraviya Raj, Suganthi Devadason Marine Research Institute, India, K Diraviya Raj, Suganthi Devadason Marine Research Institute, India diraviyam_raj@yahoo.co.in",,"Original dates given: April-June 2016, so the mid-point of this period was used as the date of the observation. % bleaching and % mortality estimates calculated taking the average of these values from three replicate transects at each site, and using hard coral values only.",4,,,,9.100555556,78.53361111,No,AAAA,,ID_95,IM,Gulf of Mannar,62.0,,,0.0,0.0,3.19,3.19,6.68,0.0,1.0,0.18,0.0,6.68,,2016-05-01,3.19,,,-15,6.68,2016-05-16,True,India_main
29886,Indian Ocean,India,Gulf of Mannar,Site 3-Pullivasal,9.248055556,79.20055556,1,5,2016,,2.5,,Moderate,0.3896,38.96,1,0.0564,0.0564,In-situ,,"K Diraviya Raj, Suganthi Devadason Marine Research Institute, India, K Diraviya Raj, Suganthi Devadason Marine Research Institute, India, K Diraviya Raj, Suganthi Devadason Marine Research Institute, India diraviyam_raj@yahoo.co.in",,"Original dates given: April-June 2016, so the mid-point of this period was used as the date of the observation. % bleaching and % mortality estimates calculated taking the average of these values from three replicate transects at each site, and using hard coral values only.",4,,,,9.248055556,79.20055556,No,AAAA,,ID_73,IM,Gulf of Mannar,62.0,,,0.0,0.0,4.74,4.74,8.32,0.0,1.0,0.45,0.0,8.32,,2016-05-01,4.74,,,-32,8.32,2016-06-02,True,India_main
29885,Indian Ocean,India,Gulf of Mannar,Site 1-Anaipar,9.153611111,78.69055556,1,5,2016,,3,,Moderate,0.3857,38.57,1,0.02,0.02,In-situ,,"K Diraviya Raj, Suganthi Devadason Marine Research Institute, India, K Diraviya Raj, Suganthi Devadason Marine Research Institute, India, K Diraviya Raj, Suganthi Devadason Marine Research Institute, India diraviyam_raj@yahoo.co.in",,"Original dates given: April-June 2016, so the mid-point of this period was used as the date of the observation. % bleaching and % mortality estimates calculated taking the average of these values from three replicate transects at each site, and using hard coral values only.",4,,,,9.153611111,78.69055556,No,AAAA,,ID_19,IM,Gulf of Mannar,62.0,,,0.0,0.0,4.42,4.42,7.99,0.0,1.0,0.35,0.51,7.99,,2016-05-01,4.42,,,-15,7.99,2016-05-16,True,India_main
29884,Indian Ocean,India,Gulf of Mannar,Site 3-Poovarasanpatti,9.153888889,78.74916667,1,5,2016,,3.5,,Moderate,0.3752,37.52,0,0.0075,0.0075,In-situ,,"K Diraviya Raj, Suganthi Devadason Marine Research Institute, India, K Diraviya Raj, Suganthi Devadason Marine Research Institute, India, K Diraviya Raj, Suganthi Devadason Marine Research Institute, India diraviyam_raj@yahoo.co.in",,"Original dates given: April-June 2016, so the mid-point of this period was used as the date of the observation. % bleaching and % mortality estimates calculated taking the average of these values from three replicate transects at each site, and using hard coral values only.",4,,,,9.153888889,78.74916667,No,AAAA,,ID_72,IM,Gulf of Mannar,62.0,,,0.0,0.0,4.58,4.58,8.18,0.0,1.0,0.37,0.81,8.18,,2016-05-01,4.58,,,-15,8.18,2016-05-16,True,India_main
29883,Indian Ocean,India,Gulf of Mannar,Site 1-Vilanguchalli,8.934166667,78.26805556,1,5,2016,,3.5,,Moderate,0.3683,36.83,1,0.083,0.083,In-situ,,"K Diraviya Raj, Suganthi Devadason Marine Research Institute, India, K Diraviya Raj, Suganthi Devadason Marine Research Institute, India, K Diraviya Raj, Suganthi Devadason Marine Research Institute, India diraviyam_raj@yahoo.co.in",,"Original dates given: April-June 2016, so the mid-point of this period was used as the date of the observation. % bleaching and % mortality estimates calculated taking the average of these values from three replicate transects at each site, and using hard coral values only.",4,,,,8.934166667,78.26805556,No,AAAA,,ID_39,IM,Gulf of Mannar,62.0,,,0.0,0.0,3.22,3.22,6.44,0.0,1.0,0.78,0.29,6.44,,2016-05-01,3.22,,,-15,6.44,2016-05-16,True,India_main
