FID,OCEAN_REGION,COUNTRY,LOCATION,SITE_NAME,LATITUDE,LONGITUDE,DAY,MONTH,YEAR,MONTHS_SINCE_PEAK,MAX_DEPTH_m,DEPTH_RAW,SEVERITY_CODE,%_BLEACHED,%_BLEACHED_RAW,MORTALITY_CODE,%_MORTALITY,%_MORTALITY_RAW,SURVEY_TYPE,OTHER_DRIVERS,SOURCE,CITATION,COMMENTS,DATABASE_CODE,INTERNAL DATA -->,ENTRY_CODE,MAP_CODE,LAT_CORRECTED,LON_CORRECTED,LAND,QC_CODE,CRW DATA -->,CRW_ID,CRW REGION,CRW REG VIRTUAL STATION NAME,CRW REG VIRTUAL STATION #,MIDPOINT_OF_BLEACH_RANGE_%,MIDPOINT_OF_MORT_RANGE_%,CRW MORTALITY TIME ADJUST,CRW OBS TIMING,CRW DHW TO USE,CRW DAILY DHW,CRW ANNUAL MAX DHW,CRW DHW OFFSET,QA CODE,CRW ANN MAX DHW 2014,CRW ANN MAX DHW 2015,CRW ANN MAX DHW 2016,CRW ANN MAX DHW 2017,DATETIME,DHW,MAX_DHW,DATE_MAX_DHW,DAYS_FROM_MAX_DHW,MAX_ANNUAL_DHW,DATE_OF_MAX_DHW,IS_BEST_REPORT,spatial_cluster
29372,Pacific Ocean,Australia,Great Barrier Reef,"U/N Reef, 21-540",-21.9057827,152.4777222,17,4,2016,,,,Mild,,1-10,-1,,,Aerial survey,,"Terry Hughes, Terry Hughes, Terry Hughes terry.hughes@jcu.edu.au","Hughes, T. P., J. T. Kerry, and T. Simpson. 2018. Large-scale bleaching of corals on the Great Barrier Reef. Ecology 99:984",,4,,,,-21.9057827,152.4777222,No,AA,,AU_677,AP,Southern GBR,54.0,5.5,,0.0,1.0,0.34,0.34,0.34,0.0,1.0,0.0,0.61,0.34,,2016-04-17,0.34,,,75,0.34,2016-02-02,True,Australia_GBR
29374,Pacific Ocean,Australia,Great Barrier Reef,"U/N Reef, 21-546",-21.93086052,152.4926148,17,4,2016,,,,Mild,,1-10,-1,,,Aerial survey,,"Terry Hughes, Terry Hughes, Terry Hughes terry.hughes@jcu.edu.au","Hughes, T. P., J. T. Kerry, and T. Simpson. 2018. Large-scale bleaching of corals on the Great Barrier Reef. Ecology 99:986",,4,,,,-21.93086052,152.4926148,No,AA,,AU_679,AP,Southern GBR,54.0,5.5,,0.0,1.0,0.34,0.34,0.34,0.0,1.0,0.0,0.61,0.34,,2016-04-17,0.34,,,75,0.34,2016-02-02,True,Australia_GBR
29381,Pacific Ocean,Australia,Great Barrier Reef,"U/N Reef, 22-111",-22.07334137,152.5220642,17,4,2016,,,,Mild,,1-10,-1,,,Aerial survey,,"Terry Hughes, Terry Hughes, Terry Hughes terry.hughes@jcu.edu.au","Hughes, T. P., J. T. Kerry, and T. Simpson. 2018. Large-scale bleaching of corals on the Great Barrier Reef. Ecology 99:1006",,4,,,,-22.07334137,152.5220642,No,AA,,AU_699,AP,Southern GBR,54.0,5.5,,0.0,1.0,0.37,0.37,0.37,0.0,1.0,0.0,0.6,0.37,,2016-04-17,0.37,,,75,0.37,2016-02-02,True,Australia_GBR
29384,Pacific Ocean,Australia,Great Barrier Reef,"Junior Reef, 22-122",-22.1481514,152.5317993,17,4,2016,,,,Mild,,1-10,-1,,,Aerial survey,,"Terry Hughes, Terry Hughes, Terry Hughes terry.hughes@jcu.edu.au","Hughes, T. P., J. T. Kerry, and T. Simpson. 2018. Large-scale bleaching of corals on the Great Barrier Reef. Ecology 99:1010",,4,,,,-22.1481514,152.5317993,No,AA,,AU_703,AP,Southern GBR,54.0,5.5,,0.0,1.0,0.37,0.37,0.37,0.0,1.0,0.0,0.46,0.37,,2016-04-17,0.37,,,75,0.37,2016-02-02,True,Australia_GBR
29385,Pacific Ocean,Australia,Great Barrier Reef,"U/N Reef, 22-115",-22.10583496,152.5335846,17,4,2016,,,,Mild,,1-10,-1,,,Aerial survey,,"Terry Hughes, Terry Hughes, Terry Hughes terry.hughes@jcu.edu.au","Hughes, T. P., J. T. Kerry, and T. Simpson. 2018. Large-scale bleaching of corals on the Great Barrier Reef. Ecology 99:1007",,4,,,,-22.10583496,152.5335846,No,AA,,AU_700,AP,Southern GBR,54.0,5.5,,0.0,1.0,0.37,0.37,0.37,0.0,1.0,0.0,0.46,0.37,,2016-04-17,0.37,,,75,0.37,2016-02-02,True,Australia_GBR
29386,Pacific Ocean,Australia,Great Barrier Reef,"U/N Reef, 21-560",-21.66206551,152.5397949,17,4,2016,,,,Mild,,1-10,-1,,,Aerial survey,,"Terry Hughes, Terry Hughes, Terry Hughes terry.hughes@jcu.edu.au","Hughes, T. P., J. T. Kerry, and T. Simpson. 2018. Large-scale bleaching of corals on the Great Barrier Reef. Ecology 99:989",,4,,,,-21.66206551,152.5397949,No,AA,,AU_682,AP,Southern GBR,54.0,5.5,,0.0,1.0,0.14,0.14,0.14,0.0,1.0,0.0,0.45,0.14,,2016-04-17,0.14,,,76,0.14,2016-02-01,True,Australia_GBR
29363,Pacific Ocean,Australia,Great Barrier Reef,"U/N Reef, 21-531",-21.862854,152.4085846,17,4,2016,,,,Mild,,1-10,-1,,,Aerial survey,,"Terry Hughes, Terry Hughes, Terry Hughes terry.hughes@jcu.edu.au","Hughes, T. P., J. T. Kerry, and T. Simpson. 2018. Large-scale bleaching of corals on the Great Barrier Reef. Ecology 99:981",,4,,,,-21.862854,152.4085846,No,AA,,AU_674,AP,Southern GBR,54.0,5.5,,0.0,1.0,0.33,0.33,0.33,0.0,1.0,0.0,0.61,0.33,,2016-04-17,0.33,,,75,0.33,2016-02-02,True,Australia_GBR
29366,Pacific Ocean,Australia,Great Barrier Reef,"Emperor Reef, 21-538",-21.8837204,152.4438171,17,4,2016,,,,Mild,,1-10,-1,,,Aerial survey,,"Terry Hughes, Terry Hughes, Terry Hughes terry.hughes@jcu.edu.au","Hughes, T. P., J. T. Kerry, and T. Simpson. 2018. Large-scale bleaching of corals on the Great Barrier Reef. Ecology 99:983",,4,,,,-21.8837204,152.4438171,No,AA,,AU_676,AP,Southern GBR,54.0,5.5,,0.0,1.0,0.33,0.33,0.33,0.0,1.0,0.0,0.61,0.33,,2016-04-17,0.33,,,75,0.33,2016-02-02,True,Australia_GBR
29387,Pacific Ocean,Australia,Great Barrier Reef,"U/N Reef, 22-125",-22.15541458,152.553009,17,4,2016,,,,Mild,,1-10,-1,,,Aerial survey,,"Terry Hughes, Terry Hughes, Terry Hughes terry.hughes@jcu.edu.au","Hughes, T. P., J. T. Kerry, and T. Simpson. 2018. Large-scale bleaching of corals on the Great Barrier Reef. Ecology 99:1013",,4,,,,-22.15541458,152.553009,No,AA,,AU_706,AP,Southern GBR,54.0,5.5,,0.0,1.0,0.53,0.53,0.53,0.0,1.0,0.0,0.44,0.53,,2016-04-17,0.53,,,74,0.53,2016-02-03,True,Australia_GBR
29349,Pacific Ocean,Australia,Great Barrier Reef,"U/N Reef, 21-460",-21.71146393,151.7421722,17,4,2016,,,,Mild,,1-10,-1,,,Aerial survey,,"Terry Hughes, Terry Hughes, Terry Hughes terry.hughes@jcu.edu.au","Hughes, T. P., J. T. Kerry, and T. Simpson. 2018. Large-scale bleaching of corals on the Great Barrier Reef. Ecology 99:969",,4,,,,-21.71146393,151.7421722,No,AA,,AU_662,AP,Southern GBR,54.0,5.5,,0.0,1.0,0.52,0.52,0.52,0.0,1.0,0.0,0.32,0.52,,2016-04-17,0.52,,,58,0.52,2016-02-19,True,Australia_GBR
29350,Pacific Ocean,Australia,Great Barrier Reef,"U/N Reef, 21-464",-21.75589371,151.7736816,17,4,2016,,,,Mild,,1-10,-1,,,Aerial survey,,"Terry Hughes, Terry Hughes, Terry Hughes terry.hughes@jcu.edu.au","Hughes, T. P., J. T. Kerry, and T. Simpson. 2018. Large-scale bleaching of corals on the Great Barrier Reef. Ecology 99:970",,4,,,,-21.75589371,151.7736816,No,AA,,AU_663,AP,Southern GBR,54.0,5.5,,0.0,1.0,0.53,0.53,0.53,0.0,1.0,0.0,0.32,0.53,,2016-04-17,0.53,,,58,0.53,2016-02-19,True,Australia_GBR
29351,Pacific Ocean,Australia,Great Barrier Reef,"U/N Reef, 21-159",-21.16200638,151.7991638,17,4,2016,,,,Mild,,1-10,-1,,,Aerial survey,,"Terry Hughes, Terry Hughes, Terry Hughes terry.hughes@jcu.edu.au","Hughes, T. P., J. T. Kerry, and T. Simpson. 2018. Large-scale bleaching of corals on the Great Barrier Reef. Ecology 99:940",,4,,,,-21.16200638,151.7991638,No,AA,,AU_633,AP,Southern GBR,54.0,5.5,,0.0,1.0,0.95,0.95,0.95,0.0,1.0,0.0,0.64,0.95,,2016-04-17,0.9500000000000001,,,32,0.9500000000000001,2016-03-16,True,Australia_GBR
29352,Pacific Ocean,Australia,Great Barrier Reef,"Riptide Reef, 21-172",-21.24135208,151.8458252,17,4,2016,,,,Mild,,1-10,-1,,,Aerial survey,,"Terry Hughes, Terry Hughes, Terry Hughes terry.hughes@jcu.edu.au","Hughes, T. P., J. T. Kerry, and T. Simpson. 2018. Large-scale bleaching of corals on the Great Barrier Reef. Ecology 99:943",,4,,,,-21.24135208,151.8458252,No,AA,,AU_636,AP,Southern GBR,54.0,5.5,,0.0,1.0,0.61,0.61,0.61,0.0,1.0,0.0,0.31,0.61,,2016-04-17,0.61,,,32,0.61,2016-03-16,True,Australia_GBR
29353,Pacific Ocean,Australia,Great Barrier Reef,"U/N Reef, 21-674",-21.80414963,151.9261627,17,4,2016,,,,Mild,,1-10,-1,,,Aerial survey,,"Terry Hughes, Terry Hughes, Terry Hughes terry.hughes@jcu.edu.au","Hughes, T. P., J. T. Kerry, and T. Simpson. 2018. Large-scale bleaching of corals on the Great Barrier Reef. Ecology 99:999",,4,,,,-21.80414963,151.9261627,No,AA,,AU_692,AP,Southern GBR,54.0,5.5,,0.0,1.0,0.53,0.53,0.53,0.0,1.0,0.0,0.32,0.53,,2016-04-17,0.53,,,58,0.53,2016-02-19,True,Australia_GBR
29354,Pacific Ocean,Australia,Great Barrier Reef,"U/N Reef, 21-467",-21.8867054,151.9263001,17,4,2016,,,,Mild,,1-10,-1,,,Aerial survey,,"Terry Hughes, Terry Hughes, Terry Hughes terry.hughes@jcu.edu.au","Hughes, T. P., J. T. Kerry, and T. Simpson. 2018. Large-scale bleaching of corals on the Great Barrier Reef. Ecology 99:972",,4,,,,-21.8867054,151.9263001,No,AA,,AU_665,AP,Southern GBR,54.0,5.5,,0.0,1.0,0.53,0.53,0.53,0.0,1.0,0.0,0.32,0.53,,2016-04-17,0.53,,,58,0.53,2016-02-19,True,Australia_GBR
29355,Pacific Ocean,Australia,Great Barrier Reef,"U/N Reef, 21-466",-21.83785439,151.9869385,17,4,2016,,,,Mild,,1-10,-1,,,Aerial survey,,"Terry Hughes, Terry Hughes, Terry Hughes terry.hughes@jcu.edu.au","Hughes, T. P., J. T. Kerry, and T. Simpson. 2018. Large-scale bleaching of corals on the Great Barrier Reef. Ecology 99:971",,4,,,,-21.83785439,151.9869385,No,AA,,AU_664,AP,Southern GBR,54.0,5.5,,0.0,1.0,0.52,0.52,0.52,0.0,1.0,0.0,0.32,0.52,,2016-04-17,0.52,,,58,0.52,2016-02-19,True,Australia_GBR
29367,Pacific Ocean,Australia,Great Barrier Reef,"U/N Reef, 22-084",-21.99973488,152.4649658,17,4,2016,,,,Mild,,1-10,-1,,,Aerial survey,,"Terry Hughes, Terry Hughes, Terry Hughes terry.hughes@jcu.edu.au","Hughes, T. P., J. T. Kerry, and T. Simpson. 2018. Large-scale bleaching of corals on the Great Barrier Reef. Ecology 99:1001",,4,,,,-21.99973488,152.4649658,No,AA,,AU_694,AP,Southern GBR,54.0,5.5,,0.0,1.0,0.35,0.35,0.35,0.0,1.0,0.0,0.76,0.35,,2016-04-17,0.35,,,75,0.35,2016-02-02,True,Australia_GBR
29358,Pacific Ocean,Australia,Great Barrier Reef,"U/N Reef, 21-544",-21.92170143,152.1087341,17,4,2016,,,,Mild,,1-10,-1,,,Aerial survey,,"Terry Hughes, Terry Hughes, Terry Hughes terry.hughes@jcu.edu.au","Hughes, T. P., J. T. Kerry, and T. Simpson. 2018. Large-scale bleaching of corals on the Great Barrier Reef. Ecology 99:985",,4,,,,-21.92170143,152.1087341,No,AA,,AU_678,AP,Southern GBR,54.0,5.5,,0.0,1.0,0.36,0.36,0.36,0.0,1.0,0.0,0.52,0.36,,2016-04-17,0.36,,,75,0.36,2016-02-02,True,Australia_GBR
29359,Pacific Ocean,Australia,Great Barrier Reef,"U/N Reef, 21-529",-21.8669281,152.1729584,17,4,2016,,,,Mild,,1-10,-1,,,Aerial survey,,"Terry Hughes, Terry Hughes, Terry Hughes terry.hughes@jcu.edu.au","Hughes, T. P., J. T. Kerry, and T. Simpson. 2018. Large-scale bleaching of corals on the Great Barrier Reef. Ecology 99:979",,4,,,,-21.8669281,152.1729584,No,AA,,AU_672,AP,Southern GBR,54.0,5.5,,0.0,1.0,0.35,0.35,0.35,0.0,1.0,0.0,0.5,0.35,,2016-04-17,0.35,,,75,0.35,2016-02-02,True,Australia_GBR
29361,Pacific Ocean,Australia,Great Barrier Reef,"U/N Reef, 21-526",-21.83160782,152.3121948,17,4,2016,,,,Mild,,1-10,-1,,,Aerial survey,,"Terry Hughes, Terry Hughes, Terry Hughes terry.hughes@jcu.edu.au","Hughes, T. P., J. T. Kerry, and T. Simpson. 2018. Large-scale bleaching of corals on the Great Barrier Reef. Ecology 99:978",,4,,,,-21.83160782,152.3121948,No,AA,,AU_671,AP,Southern GBR,54.0,5.5,,0.0,1.0,0.33,0.33,0.33,0.0,1.0,0.0,0.46,0.33,,2016-04-17,0.33,,,75,0.33,2016-02-02,True,Australia_GBR
29364,Pacific Ocean,Australia,Great Barrier Reef,"Chesterman Reef, 22-090",-22.04010582,152.4287415,17,4,2016,,,,Mild,,1-10,-1,,,Aerial survey,,"Terry Hughes, Terry Hughes, Terry Hughes terry.hughes@jcu.edu.au","Hughes, T. P., J. T. Kerry, and T. Simpson. 2018. Large-scale bleaching of corals on the Great Barrier Reef. Ecology 99:1002",,4,,,,-22.04010582,152.4287415,No,AA,,AU_695,AP,Southern GBR,54.0,5.5,,0.0,1.0,0.36,0.36,0.36,0.0,1.0,0.0,0.8,0.36,,2016-04-17,0.36,,,75,0.36,2016-02-02,True,Australia_GBR
29365,Pacific Ocean,Australia,Great Barrier Reef,"U/N Reef, 21-530",-21.85553551,152.4398346,17,4,2016,,,,Mild,,1-10,-1,,,Aerial survey,,"Terry Hughes, Terry Hughes, Terry Hughes terry.hughes@jcu.edu.au","Hughes, T. P., J. T. Kerry, and T. Simpson. 2018. Large-scale bleaching of corals on the Great Barrier Reef. Ecology 99:980",,4,,,,-21.85553551,152.4398346,No,AA,,AU_673,AP,Southern GBR,54.0,5.5,,0.0,1.0,0.33,0.33,0.33,0.0,1.0,0.0,0.61,0.33,,2016-04-17,0.33,,,75,0.33,2016-02-02,True,Australia_GBR
29348,Pacific Ocean,Australia,Great Barrier Reef,"U/N Reef, 21-450",-21.62705231,151.6245422,17,4,2016,,,,Mild,,1-10,-1,,,Aerial survey,,"Terry Hughes, Terry Hughes, Terry Hughes terry.hughes@jcu.edu.au","Hughes, T. P., J. T. Kerry, and T. Simpson. 2018. Large-scale bleaching of corals on the Great Barrier Reef. Ecology 99:967",,4,,,,-21.62705231,151.6245422,No,AA,,AU_660,AP,Southern GBR,54.0,5.5,,0.0,1.0,0.65,0.65,0.65,0.0,1.0,0.0,0.61,0.65,,2016-04-17,0.65,,,58,0.65,2016-02-19,True,Australia_GBR
29357,Pacific Ocean,Australia,Great Barrier Reef,"U/N Reef, 21-551",-21.96060562,152.0556488,17,4,2016,,,,Mild,,1-10,-1,,,Aerial survey,,"Terry Hughes, Terry Hughes, Terry Hughes terry.hughes@jcu.edu.au","Hughes, T. P., J. T. Kerry, and T. Simpson. 2018. Large-scale bleaching of corals on the Great Barrier Reef. Ecology 99:987",,4,,,,-21.96060562,152.0556488,No,AA,,AU_680,AP,Southern GBR,54.0,5.5,,0.0,1.0,0.52,0.52,0.52,0.0,1.0,0.0,0.67,0.52,,2016-04-17,0.52,,,58,0.52,2016-02-19,True,Australia_GBR
29388,Pacific Ocean,Australia,Great Barrier Reef,"Turner Reef, 21-562",-21.71955299,152.5587616,17,4,2016,,,,Mild,,1-10,-1,,,Aerial survey,,"Terry Hughes, Terry Hughes, Terry Hughes terry.hughes@jcu.edu.au","Hughes, T. P., J. T. Kerry, and T. Simpson. 2018. Large-scale bleaching of corals on the Great Barrier Reef. Ecology 99:990",,4,,,,-21.71955299,152.5587616,No,AA,,AU_683,AP,Southern GBR,54.0,5.5,,0.0,1.0,0.16,0.16,0.16,0.0,1.0,0.0,0.46,0.16,,2016-04-17,0.16,,,76,0.16,2016-02-01,True,Australia_GBR
29390,Pacific Ocean,Australia,Great Barrier Reef,"U/N Reef, 22-123",-22.14977264,152.5975952,17,4,2016,,,,Mild,,1-10,-1,,,Aerial survey,,"Terry Hughes, Terry Hughes, Terry Hughes terry.hughes@jcu.edu.au","Hughes, T. P., J. T. Kerry, and T. Simpson. 2018. Large-scale bleaching of corals on the Great Barrier Reef. Ecology 99:1011",,4,,,,-22.14977264,152.5975952,No,AA,,AU_704,AP,Southern GBR,54.0,5.5,,0.0,1.0,0.53,0.53,0.53,0.0,1.0,0.0,0.44,0.53,,2016-04-17,0.53,,,74,0.53,2016-02-03,True,Australia_GBR
29415,Indian Ocean,Comoros,Anjouan Island,Bimbini - Mlongo Mhu,-12.165065,44.28456,17,4,2016,,5,0-5m,Severe,,50%-90%,1,,,,,Zamil Maanfou:UMAMA; submitted to Coral Reef Watch via CORDIO,,Bleaching severity based on report to NOAA Coral Reef Watch; Coral taxa bleached: Acropora,5,,,,-12.165065,44.28456,No,AAA,,,,,,,,,,,,,,,,,,,2016-04-17,4.84,,,5,4.84,2016-04-12,True,Comoros
29416,Indian Ocean,Comoros,Anjouan_Island,"Bimbini, Mlongo_Mhu",-12.165065,44.28456,17,4,2016,,5,,Severe,,High_(50-90),1,,Low_(1-10),In-situ,,"CORDIO database, Zamil_Maanfou, UMAMA, Zamil_Maanfou, UMAMA amau04@gmail.com",,"Dans_ce_site,_j'ai_constate_que_la_plupart_des_coraux_a_été_touche_par_le_phénomène_de_blanchissement._Surtout_que_je_suis_surpris/étonné_par_l’existence_d'une_grande_surface_blanche_continue_(plus_de_3x3m)_des_coraux_arborescents_ou_branchis_;_tout_comme_une_moquette_blanche_qui_tapisse_le_fond_de_l’océan_(cf._les_photos_jointes_a_l'e-mail).,",4,,,,-12.165065,44.28456,No,AAAA,,CM_8,IM,Comoros,26.0,70.0,5.5,0.0,1.0,4.84,4.84,4.84,0.0,1.0,0.0,0.0,4.84,,2016-04-17,4.84,,,5,4.84,2016-04-12,False,Comoros
29417,Indian Ocean,France (Indian Ocean),Saint Pierre,"NA, B29",-21.34509,55.46913,17,4,2016,,1,,Severe,,High_(50-90),0,0.005,<1%,In-situ,,"CORDIO database, Nicet JB, BECOMING PROJECT, Nicet JB, BECOMING PROJECT ",,,4,,,,-21.34509,55.46913,No,AAAA,,RU_61,IM,"Tromelin and Reunion, France",190.0,70.0,0.0,0.0,1.0,6.02,6.02,6.02,0.0,2.0,2.31,1.02,6.02,,2016-04-17,6.02,,,21,6.02,2016-03-27,True,France_Reunion
29418,Indian Ocean,France (Indian Ocean),Saint Pierre,B29,-21.34509,55.46913,17,4,2016,,5,0-5m,Severe,,50%-90%,0,0.005,<1%,,,Nicet JB:BECOMING Project; submitted to Coral Reef Watch via CORDIO,,Bleaching severity based on report to NOAA Coral Reef Watch,5,,,,-21.34509,55.46913,No,AAA,,,,,,,,,,,,,,,,,,,2016-04-17,6.02,,,21,6.02,2016-03-27,False,France_Reunion
29419,Indian Ocean,France (Indian Ocean),Saint Pierre,"NA, B32",-21.34175,55.46014,17,4,2016,,1,,Mild,,Low_(1-10),0,0.005,<1%,In-situ,,"CORDIO database, Nicet JB, BECOMING PROJECT, Nicet JB, BECOMING PROJECT ",,,4,,,,-21.34175,55.46014,No,AAAA,,RU_63,IM,"Tromelin and Reunion, France",190.0,5.5,0.0,0.0,1.0,6.02,6.02,6.02,0.0,2.0,2.31,1.02,6.02,,2016-04-17,6.02,,,21,6.02,2016-03-27,True,France_Reunion
29420,Indian Ocean,France (Indian Ocean),Saint Pierre,B32,-21.34175,55.46014,17,4,2016,,5,0-5m,Mild,,1%-10%,0,0.005,<1%,,,Nicet JB:BECOMING Project; submitted to Coral Reef Watch via CORDIO,,Bleaching severity based on report to NOAA Coral Reef Watch,5,,,,-21.34175,55.46014,No,AAA,,,,,,,,,,,,,,,,,,,2016-04-17,6.02,,,21,6.02,2016-03-27,False,France_Reunion
29421,Indian Ocean,France (Indian Ocean),Saint Pierre,"NA, B33",-21.3408,55.45853,17,4,2016,,1,,Moderate,,Medium_(10-50),0,0.005,<1%,In-situ,,"CORDIO database, Nicet JB, BECOMING PROJECT, Nicet JB, BECOMING PROJECT ",,,4,,,,-21.3408,55.45853,No,AAAA,,RU_62,IM,"Tromelin and Reunion, France",190.0,30.0,0.0,0.0,1.0,6.02,6.02,6.02,0.0,2.0,2.31,1.02,6.02,,2016-04-17,6.02,,,21,6.02,2016-03-27,True,France_Reunion
29422,Indian Ocean,France (Indian Ocean),Saint Pierre,"NA, WP282",-21.64311,55.46564,17,4,2016,,1,,Moderate,,Medium_(10-50),0,0.005,<1%,In-situ,,"CORDIO database, Nicet JB, BECOMING PROJECT, Nicet JB, BECOMING PROJECT ",,,4,,,,-21.64311,55.46564,No,AAAA,,RU_59,IM,"Tromelin and Reunion, France",190.0,30.0,0.0,0.0,1.0,7.13,7.13,7.13,0.0,2.0,3.07,1.46,7.13,,2016-04-17,7.13,,,19,7.13,2016-03-29,True,France_Reunion
29423,Indian Ocean,France (Indian Ocean),Saint Pierre,"NA, B31",-21.34479,55.4664,17,4,2016,,1,,Moderate,,Medium_(10-50),0,0.005,<1%,In-situ,,"CORDIO database, Nicet JB, BECOMING PROJECT, Nicet JB, BECOMING PROJECT ",,,4,,,,-21.34479,55.4664,No,AAAA,,RU_58,IM,"Tromelin and Reunion, France",190.0,30.0,0.0,0.0,1.0,6.02,6.02,6.02,0.0,2.0,2.31,1.02,6.02,,2016-04-17,6.02,,,21,6.02,2016-03-27,True,France_Reunion
29424,Indian Ocean,France (Indian Ocean),Saint Pierre,"NA, B28",-21.34525,55.4737,17,4,2016,,1,,Moderate,,Medium_(10-50),0,0.005,<1%,In-situ,,"CORDIO database, Nicet JB, BECOMING PROJECT, Nicet JB, BECOMING PROJECT ",,,4,,,,-21.34525,55.4737,No,AAAA,,RU_60,IM,"Tromelin and Reunion, France",190.0,30.0,0.0,0.0,1.0,6.02,6.02,6.02,0.0,2.0,2.31,1.02,6.02,,2016-04-17,6.02,,,21,6.02,2016-03-27,True,France_Reunion
29425,Indian Ocean,France (Indian Ocean),Saint Pierre,B33,-21.3408,55.45853,17,4,2016,,5,0-5m,Moderate,,10%-50%,0,0.005,<1%,,,Nicet JB:BECOMING Project; submitted to Coral Reef Watch via CORDIO,,Bleaching severity based on report to NOAA Coral Reef Watch,5,,,,-21.3408,55.45853,No,AAA,,,,,,,,,,,,,,,,,,,2016-04-17,6.02,,,21,6.02,2016-03-27,False,France_Reunion
29426,Indian Ocean,France (Indian Ocean),Saint Pierre,WP282,-21.64311,55.46564,17,4,2016,,5,0-5m,Moderate,,10%-50%,0,0.005,<1%,,,Nicet JB:BECOMING Project; submitted to Coral Reef Watch via CORDIO,,Bleaching severity based on report to NOAA Coral Reef Watch,5,,,,-21.64311,55.46564,No,AAA,,,,,,,,,,,,,,,,,,,2016-04-17,7.13,,,19,7.13,2016-03-29,False,France_Reunion
29427,Indian Ocean,France (Indian Ocean),Saint Pierre,B31,-21.34479,55.4664,17,4,2016,,5,0-5m,Moderate,,10%-50%,0,0.005,<1%,,,Nicet JB:BECOMING Project; submitted to Coral Reef Watch via CORDIO,,Bleaching severity based on report to NOAA Coral Reef Watch,5,,,,-21.34479,55.4664,No,AAA,,,,,,,,,,,,,,,,,,,2016-04-17,6.02,,,21,6.02,2016-03-27,False,France_Reunion
29428,Indian Ocean,France (Indian Ocean),Saint Pierre,B28,-21.34525,55.4737,17,4,2016,,5,0-5m,Moderate,,10%-50%,0,0.005,<1%,,,Nicet JB:BECOMING Project; submitted to Coral Reef Watch via CORDIO,,Bleaching severity based on report to NOAA Coral Reef Watch,5,,,,-21.34525,55.4737,No,AAA,,,,,,,,,,,,,,,,,,,2016-04-17,6.02,,,21,6.02,2016-03-27,False,France_Reunion
29347,Pacific Ocean,Australia,Great Barrier Reef,"U/N Reef, 21-145a",-21.06549835,151.6099701,17,4,2016,,,,Mild,,1-10,-1,,,Aerial survey,,"Terry Hughes, Terry Hughes, Terry Hughes terry.hughes@jcu.edu.au","Hughes, T. P., J. T. Kerry, and T. Simpson. 2018. Large-scale bleaching of corals on the Great Barrier Reef. Ecology 99:931",,4,,,,-21.06549835,151.6099701,No,AA,,AU_624,AP,Southern GBR,54.0,5.5,,0.0,1.0,1.82,1.82,1.82,0.0,1.0,0.0,1.13,1.82,,2016-04-17,1.82,,,46,1.82,2016-03-02,True,Australia_GBR
29410,Pacific Ocean,Australia,Great Barrier Reef,"U/N Reef, 21-761",-21.86188126,152.3756867,17,4,2016,,,,Moderate,,30-60,-1,,,Aerial survey,,"Terry Hughes, Terry Hughes, Terry Hughes terry.hughes@jcu.edu.au","Hughes, T. P., J. T. Kerry, and T. Simpson. 2018. Large-scale bleaching of corals on the Great Barrier Reef. Ecology 99:1000",,4,,,,-21.86188126,152.3756867,No,AA,,AU_693,AP,Southern GBR,54.0,45.0,,0.0,1.0,0.33,0.33,0.33,0.0,1.0,0.0,0.63,0.33,,2016-04-17,0.33,,,75,0.33,2016-02-02,True,Australia_GBR
29409,Pacific Ocean,Australia,Great Barrier Reef,"Halfway Island Reef, 23-014",-23.20013618,150.9699097,17,4,2016,,,,Moderate,,30-60,-1,,,Aerial survey,,"Terry Hughes, Terry Hughes, Terry Hughes terry.hughes@jcu.edu.au","Hughes, T. P., J. T. Kerry, and T. Simpson. 2018. Large-scale bleaching of corals on the Great Barrier Reef. Ecology 99:1029",,4,,,,-23.20013618,150.9699097,No,AA,,AU_722,AP,Southern GBR,54.0,45.0,,0.0,1.0,0.54,0.54,0.54,0.0,1.0,0.0,1.56,0.54,,2016-04-17,0.54,,,59,0.54,2016-02-18,True,Australia_GBR
29391,Pacific Ocean,Australia,Great Barrier Reef,"U/N Reef, 22-139",-22.26438522,152.6046906,17,4,2016,,,,Mild,,1-10,-1,,,Aerial survey,,"Terry Hughes, Terry Hughes, Terry Hughes terry.hughes@jcu.edu.au","Hughes, T. P., J. T. Kerry, and T. Simpson. 2018. Large-scale bleaching of corals on the Great Barrier Reef. Ecology 99:1018",,4,,,,-22.26438522,152.6046906,No,AA,,AU_711,AP,Southern GBR,54.0,5.5,,0.0,1.0,0.53,0.53,0.53,0.0,1.0,0.0,0.6,0.53,,2016-04-17,0.53,,,74,0.53,2016-02-03,True,Australia_GBR
29393,Pacific Ocean,Australia,Great Barrier Reef,"U/N Reef, 22-134",-22.22284508,152.6186676,17,4,2016,,,,Mild,,1-10,-1,,,Aerial survey,,"Terry Hughes, Terry Hughes, Terry Hughes terry.hughes@jcu.edu.au","Hughes, T. P., J. T. Kerry, and T. Simpson. 2018. Large-scale bleaching of corals on the Great Barrier Reef. Ecology 99:1017",,4,,,,-22.22284508,152.6186676,No,AA,,AU_710,AP,Southern GBR,54.0,5.5,,0.0,1.0,0.54,0.54,0.54,0.0,1.0,0.0,0.6,0.54,,2016-04-17,0.54,,,74,0.54,2016-02-03,True,Australia_GBR
