FID,OCEAN_REGION,COUNTRY,LOCATION,SITE_NAME,LATITUDE,LONGITUDE,DAY,MONTH,YEAR,MONTHS_SINCE_PEAK,MAX_DEPTH_m,DEPTH_RAW,SEVERITY_CODE,%_BLEACHED,%_BLEACHED_RAW,MORTALITY_CODE,%_MORTALITY,%_MORTALITY_RAW,SURVEY_TYPE,OTHER_DRIVERS,SOURCE,CITATION,COMMENTS,DATABASE_CODE,INTERNAL DATA -->,ENTRY_CODE,MAP_CODE,LAT_CORRECTED,LON_CORRECTED,LAND,QC_CODE,CRW DATA -->,CRW_ID,CRW REGION,CRW REG VIRTUAL STATION NAME,CRW REG VIRTUAL STATION #,MIDPOINT_OF_BLEACH_RANGE_%,MIDPOINT_OF_MORT_RANGE_%,CRW MORTALITY TIME ADJUST,CRW OBS TIMING,CRW DHW TO USE,CRW DAILY DHW,CRW ANNUAL MAX DHW,CRW DHW OFFSET,QA CODE,CRW ANN MAX DHW 2014,CRW ANN MAX DHW 2015,CRW ANN MAX DHW 2016,CRW ANN MAX DHW 2017,DATETIME,DHW,MAX_DHW,DATE_MAX_DHW,DAYS_FROM_MAX_DHW,MAX_ANNUAL_DHW,DATE_OF_MAX_DHW,IS_BEST_REPORT,spatial_cluster
28745,Indian Ocean,Kenya,Wasini,Kisite-Mpunguti Marine Park - Upper Mpunguti,-4.695,39.411,6,4,2016,,5,0-5m,Moderate,,10%-50%,0,0.005,<1%,,,Jelvas Mwaura:Kenya Marine and Fisheries Research Institute; submitted to Coral Reef Watch via CORDIO,,"Bleaching severity based on report to NOAA Coral Reef Watch; Coral taxa bleached: Acropora, Fungia",5,,,,-4.695,39.411,No,AAA,,,,,,,,,,,,,,,,,,,2016-04-06,3.63,,,-4,4.16,2016-04-10,True,Kenya
28744,Indian Ocean,Kenya,Wasini,Kisite-Mpunguti Marine Park - Lower Mpunguti,-4.683,39.397,6,4,2016,,5,0-5m,Moderate,,10%-50%,1,,,,,Jelvas Mwaura:Kenya Marine and Fisheries Research Institute; submitted to Coral Reef Watch via CORDIO,,"Bleaching severity based on report to NOAA Coral Reef Watch; Coral taxa bleached: Acropora, Pocillopora",5,,,,-4.683,39.397,No,AAA,,,,,,,,,,,,,,,,,,,2016-04-06,3.69,,,-4,4.22,2016-04-10,True,Kenya
28743,Indian Ocean,Kenya,Wasini,Kisite-Mpunguti Marine Park - Kisite Coral Garden,-4.713,39.373,6,4,2016,,10,5-10m,Moderate,,10%-50%,1,,,,,Jelvas Mwaura:Kenya Marine and Fisheries Research Institute; submitted to Coral Reef Watch via CORDIO,,"Bleaching severity based on report to NOAA Coral Reef Watch; Coral taxa bleached: Acropora, Fungia",5,,,,-4.713,39.373,No,AAA,,,,,,,,,,,,,,,,,,,2016-04-06,3.7,,,-4,4.24,2016-04-10,True,Kenya
28838,Indian Ocean,Comoros,Anjouan,"Vassy,",-12.2414,44.3324,7,4,2016,,,,Severe,,High_(50-90),1,,Low_(1-10),In-situ,,"CORDIO database, Sarah_Freed, Blue Ventures - Comoros, Sarah_Freed, Blue Ventures - Comoros savi72011",,,4,,,,-12.2414,44.3324,No,AAAA,,CM_6,IM,Comoros,26.0,70.0,5.5,0.0,0.0,4.53,4.53,4.68,0.0,2.0,0.0,0.0,4.68,,2016-04-07,4.53,,,-2,4.68,2016-04-09,True,Comoros
28837,Caribbean,Brazil,Abrolhos,Coastal reefs - Coroa Vermelha,-17.4663,-39.0406,7,4,2016,,9,,Moderate,0.45,45,2,0.35,0.35,In-situ,,"PELD - Long Term Ecological Monitoring Program - Site 29, Kikuchi RKP, Kikuchi RKP kikuchi@ufba.br",,"Data used in: Lisboa, D.S., Kikuchi, R.K.P., Leão, Z.M.A.N., 2018. El Niño, Sea Surface Temperature Anomaly and Coral Bleaching in the South Atlantic: A Chain of Events Modeled With a Bayesian Approach. Journal of Geophysical Research: Oceans. https://doi.org/10.1002/2017JC012824",4,,,,-17.4663,-39.0406,No,AAAA,,BI_14,CA,"Abrolhos Reefs, Brazil",2.0,,,0.0,0.0,2.46,2.46,3.73,0.0,1.0,0.58,0.0,3.73,,2016-04-07,2.46,,,-9,3.73,2016-04-16,True,Brazil
28796,Pacific Ocean,Australia,Kimberley Region,Cygnet Bay Subtidal,-16.47966667,123.0435,7,4,2016,,,,Severe,0.73,73,2,0.2,0.2,In-situ,,,"Le Nohaïc, M., C. L. Ross, C. E. Cornwall, S. Comeau, R. Lowe, M. T. McCulloch, and V. Schoepf. Marine heatwave causes unprecedented regional mass bleaching of thermally resistant corals in northwestern Australia, Nature Scientific Reports, DOI:10.1038/s41598-017-14794-y (2017)",Median % bleaching and mortality values estimated from Figure 4 in paper. Original date range given was 6-9 of December 2016. Mid-point of this date range is provided here.,4,,,,-16.47966667,123.0435,No,AAAA,,AU_2448,AP,North Western Australia,103.0,,,0.0,0.0,6.02,6.02,8.27,0.0,1.0,1.75,1.09,8.27,,2016-04-07,5.88,,,-15,7.99,2016-04-22,True,Australia_nonGBR
28856,Indian Ocean,Mozambique,,"Situ_Quisiva, Buttings",-12.596011,40.631481,8,4,2016,,41,,Mild,,Low_(1-10),1,,Low_(1-10),In-situ,,"CORDIO database, Isabel_Marques_da_Silva, UniLúrio, Isabel_Marques_da_Silva, UniLúrio isabel_oceanario@yahoo.com.br",,Indicated_yes_but_photos_not_sent,4,,,,-12.596011,40.631481,No,AAAA,,MZ_8,IM,Northern Mozambique,115.0,5.5,5.5,0.0,0.0,6.03,6.03,6.18,0.0,1.0,0.0,0.0,6.18,,2016-04-08,6.03,,,-1,6.18,2016-04-09,True,Mozambique
28849,Indian Ocean,Comoros,Anjouan,"Mlongo Muhu,",-12.163,44.22581,8,4,2016,,,,Severe,,High_(50-90),1,,Low_(1-10),In-situ,,"CORDIO database, Sarah_Freed, Blue Ventures - Comoros, Sarah_Freed, Blue Ventures - Comoros Savi72011@gmail.com",,,4,,,,-12.163,44.22581,No,AAAA,,CM_7,IM,Comoros,26.0,70.0,5.5,0.0,0.0,4.07,4.07,4.66,0.0,2.0,0.0,0.0,4.66,,2016-04-08,4.07,,,-4,4.66,2016-04-12,True,Comoros
28865,Pacific Ocean,French Polynesia,"Society Islands, Moorea",Haapiti,-17.5421944444444,-149.902027777778,9,4,2016,,2,,None,0.0,0,0,0.0,0,In-situ,,"Reef Check database, Matthieu Petit, Matthieu Petit, Matthieu Petit, Matthieu Petit ",,% coral mortality (where given) calculated as % of (total number of recently killed coral colonies/total of hard coral colonies). % coral bleaching and % coral mortality for each observation calculated as mean values across the four segments.,4,,,,-17.54219444,-149.9020278,No,AAAA,,FP_110,AP,Society Archipelago,150.0,,,0.0,1.0,0.67,0.67,0.67,0.0,1.0,0.0,0.31,0.67,,2016-04-09,0.67,,,0,0.67,2016-04-09,True,French Polynesia
28870,Indian Ocean,Tanzania,Mafia_Island,"West_coast_of_Mafia, North_of_Ras_Mbizi",-7.747675,39.755982,9,4,2016,,5,,Severe,0.95,Extreme_(>90),0,0.005,<1%,In-situ,,"CORDIO database, Alan Sutton, alan@robmarine.com",,"Every_single_hard_coral_of_every_type_was_either_bleached_or_blue._Soft_corals_and_leather_corals_were_dead_or_dying._, Hope_the_water_cools_soon",4,,,,-7.747675,39.755982,No,AAAA,,TZ_44,IM,Tanzania,183.0,95.5,0.0,0.0,1.0,6.69,6.69,6.69,0.0,3.0,0.0,0.0,6.69,,2016-04-09,6.69,,,0,6.69,2016-04-09,True,Tanzania
28868,Indian Ocean,Seychelles,Cousine_Island,Eastern_Reef,-4.350485,55.65088,9,4,2016,,12,,Severe,,High_(50-90),1,,Low_(1-10),In-situ,,"CORDIO database, Paul_Anstey, Cousine_Island, Paul_Anstey, Cousine_Island ",,"Conditions_-_calm,_clear_visibility,_

Patchy_reef_flat_with_gentle_slope_down_to_sand_(12m), -_Almost_all_fungia_white
-_Many_Pocillipora,_Acropora_(branching/tabular)_white/blue
-_Porites_and_Pavona_massive/sub-massive_paling_yellow",4,,,,-4.350485,55.65088,No,AAAA,,SY_61,CA,Seychelles,147.0,70.0,5.5,0.0,0.0,5.27,5.27,9.95,0.0,3.0,0.45,0.3,9.95,,2016-04-09,5.27,,,-27,9.950000000000001,2016-05-06,True,Seychelles
28864,Pacific Ocean,French Polynesia,"Society Arcipelago, Moorea",Tiahura,-17.4902777777778,-149.907638888889,9,4,2016,,1.4,,None,0.0,0,0,0.0,0,In-situ,,"Reef Check database, Matthieu Petit, Matthieu Petit, Matthieu Petit, Matthieu Petit ",,% coral mortality (where given) calculated as % of (total number of recently killed coral colonies/total of hard coral colonies). % coral bleaching and % coral mortality for each observation calculated as mean values across the four segments.,4,,,,-17.49027778,-149.9076389,No,AAAA,,FP_111,AP,Society Archipelago,150.0,,,0.0,1.0,0.67,0.67,0.67,0.0,1.0,0.0,0.32,0.67,,2016-04-09,0.67,,,0,0.67,2016-04-09,True,French Polynesia
28862,Pacific Ocean,French Polynesia,Bora Bora,Aquarium,-16.5423888888889,-151.727027777778,9,4,2016,,1.7,,Mild,0.0625,6.25,-1,,,In-situ,,"Reef Check database, Denis Schneider, Denis Schneider, Denis Schneider, Denis Schneider ",,% coral mortality (where given) calculated as % of (total number of recently killed coral colonies/total of hard coral colonies). % coral bleaching and % coral mortality for each observation calculated as mean values across the four segments.,5,,,,-16.55,-151.73,Yes,AA,,FP_139,AP,Society Archipelago,150.0,,,0.0,0.0,2.33,2.33,3.6,1.0,1.0,0.0,0.0,3.6,,2016-04-09,2.33,,,-8,3.6,2016-04-17,True,French Polynesia
28863,Pacific Ocean,French Polynesia,Bora Bora,Matira,-16.5525833333333,-151.732555555556,9,4,2016,,0.8,,Mild,0.1,10,-1,,,In-situ,,"Reef Check database, Denis Schneider, Denis Schneider, Denis Schneider, Denis Schneider ",,% coral mortality (where given) calculated as % of (total number of recently killed coral colonies/total of hard coral colonies). % coral bleaching and % coral mortality for each observation calculated as mean values across the four segments.,5,,,,-16.55258333,-151.7325556,No,AA,,FP_166,AP,Society Archipelago,150.0,,,0.0,0.0,2.33,2.33,3.6,0.0,1.0,0.0,0.0,3.6,,2016-04-09,2.33,,,-8,3.6,2016-04-17,True,French Polynesia
28871,Indian Ocean,Seychelles,Cerf_Island,"Cerf_Island, Cerf_Reefs",-4.635406,55.491911,10,4,2016,,9,,Moderate,,Medium_(10-50),0,0.005,<1%,In-situ,,"CORDIO database, Savinien_Leblond, Cerf_Island_Conservation_Programme, Savinien_Leblond, Cerf_Island_Conservation_Programme ",,"Limted_Visibility_2-5m
Exposed_Reef, ",4,,,,-4.635406,55.491911,No,AAAA,,SY_62,CA,Seychelles,147.0,30.0,0.0,0.0,0.0,5.07,5.07,9.43,0.0,1.0,0.45,0.3,9.43,,2016-04-10,5.07,,,-24,9.43,2016-05-04,True,Seychelles
29138,Indian Ocean,Madagascar,North_west_Madagascar,"MPA_Ankarea, Nosy_Lava",-12.747333,48.670833,13,4,2016,,9,Various,Moderate,,10%-50%,1,,,In-situ,,"Komeno Roberto:WCS Madagascar; submitted to Coral Reef Watch via CORDIO, Komeno_Roberto, WCS_Madagascar, Komeno_Roberto, WCS_Madagascar robertojeanluc@yahoo.fr",,"Bleaching severity based on report to NOAA Coral Reef Watch; Coral taxa bleached: Acropora, Millepora, Pocillopora",5,,,,-12.747333,48.670833,No,AAAA,,MG_24,IM,Northwestern Madagascar,124.0,30.0,5.5,0.0,0.0,4.28,4.28,4.43,0.0,2.0,0.33,1.52,4.43,,2016-04-13,4.28,,,-2,4.43,2016-04-15,True,Madagascar
29137,Indian Ocean,Madagascar,,"MPA_Ankarea, Nosy_Fisaka",-12.825806,48.592333,13,4,2016,,5,,Moderate,,10%-50%,2,,10%-50%,In-situ,,"Komeno Roberto:WCS Madagascar; submitted to Coral Reef Watch via CORDIO, Komeno_Roberto, WCS_Madagascar, Komeno_Roberto, WCS_Madagascar robertojeanluc@yahoo.fr",,"Bleaching severity based on report to NOAA Coral Reef Watch; Coral taxa bleached: Acropora, Faviids (Favia, Favites, Goniastrea, Platygyra etc.), Pocillopora, Porites",5,,,,-12.825806,48.5923329999999,No,AAAA,,MG_25,IM,Northwestern Madagascar,124.0,30.0,30.0,0.0,0.0,4.82,4.82,4.97,0.0,2.0,0.32,1.57,4.97,,2016-04-13,4.82,,,-2,4.97,2016-04-15,True,Madagascar
29129,Pacific Ocean,Australia,Scott Reef,SS2-1,-13.9238,121.9151667,13,4,2016,,10,,Severe,0.75,60-90,3,0.69,69,In-situ,,"Taryn Foster, James Gilmour, Taryn Foster, Nicole Ryan, James Gilmour, Taryn Foster, Nicole Ryan N.Ryan@aims.gov.au",,,4,,,,-13.9238,121.9151667,No,AAAA,,AU_2340,AP,Scott to Ashmore Reefs,146.0,75.0,,0.0,0.0,13.38,13.38,17.17,0.0,1.0,5.55,4.83,17.17,,2016-04-13,13.38,,,-22,17.17,2016-05-05,True,Australia_nonGBR
29131,Pacific Ocean,Australia,Scott Reef,SS2-1-3m,-13.9242,121.9151667,13,4,2016,,5,,Severe,0.955,91-100,3,0.88,88,In-situ,,"James Gilmour, James Gilmour, Taryn Foster, Nicole Ryan, James Gilmour, Taryn Foster, Nicole Ryan N.Ryan@aims.gov.au",,,4,,,,-13.9242,121.9151667,No,AAAA,,AU_2339,AP,Scott to Ashmore Reefs,146.0,95.5,,0.0,0.0,13.38,13.38,17.17,0.0,1.0,5.55,4.83,17.17,,2016-04-13,13.38,,,-22,17.17,2016-05-05,True,Australia_nonGBR
29130,Pacific Ocean,Australia,Scott Reef,SS2-1-3m,-13.92463333,121.9154,13,4,2016,,,,Severe,0.75,60-90,3,0.88,88,In-situ,,"Sally-Ann Gudge, James Gilmour, Taryn Foster, Nicole Ryan, James Gilmour, Taryn Foster, Nicole Ryan N.Ryan@aims.gov.au",,,4,,,,-13.92463333,121.9154,No,AAAA,,AU_2338,AP,Scott to Ashmore Reefs,146.0,75.0,,0.0,0.0,13.38,13.38,17.17,0.0,1.0,5.55,4.83,17.17,,2016-04-13,13.38,,,-22,17.17,2016-05-05,True,Australia_nonGBR
29185,Indian Ocean,Madagascar,,"MPA_Ankarea, Antsoa",-12.987096,48.510738,14,4,2016,,10,Various,Mild,,1%-10%,1,,,In-situ,,"Komeno Roberto:WCS Madagascar; submitted to Coral Reef Watch via CORDIO, Komeno_Roberto, WCS_Madagascar, Komeno_Roberto, WCS_Madagascar robertojeanluc@yahoo.fr",,"Bleaching severity based on report to NOAA Coral Reef Watch; Coral taxa bleached: Acropora, Pocillopora",5,,,,-12.987096,48.510738,No,AAAA,,MG_30,IM,Northwestern Madagascar,124.0,5.5,5.5,0.0,0.0,4.8,4.8,5.09,0.0,2.0,0.31,0.77,5.09,,2016-04-14,4.8,,,-10,5.09,2016-04-24,True,Madagascar
29182,Indian Ocean,Madagascar,,"MPA_Ankarea, Beangovo",-13.002778,48.497639,14,4,2016,,12,Various,Severe,,50%-90%,0,0.005,<1%,In-situ,,"Komeno Roberto:WCS Madagascar; submitted to Coral Reef Watch via CORDIO, Komeno_Roberto, WCS_Madagascar, Komeno_Roberto, WCS_Madagascar robertojeanluc@yahoo.fr",,"Bleaching severity based on report to NOAA Coral Reef Watch; Coral taxa bleached: Acropora, Millepora, Pocillopora",5,,,,-13.002778,48.497639,No,AAAA,,MG_27,IM,Northwestern Madagascar,124.0,70.0,0.0,0.0,0.0,4.66,4.66,4.97,0.0,2.0,0.15,0.46,4.97,,2016-04-14,4.66,,,-10,4.97,2016-04-24,True,Madagascar
29183,Indian Ocean,Madagascar,,"MPA_Ankarea, Nosy_Karabo",-12.996556,48.562083,14,4,2016,,5,0-5m,Severe,,50%-90%,1,,,In-situ,,"Komeno Roberto:WCS Madagascar; submitted to Coral Reef Watch via CORDIO, Komeno_Roberto, WCS_Madagascar, Komeno_Roberto, WCS_Madagascar robertojeanluc@yahoo.fr",,"Bleaching severity based on report to NOAA Coral Reef Watch; Coral taxa bleached: Acropora, Pocillopora",5,,,,-12.996556,48.562083,No,AAAA,,MG_29,IM,Northwestern Madagascar,124.0,70.0,5.5,0.0,0.0,5.56,5.56,5.71,0.0,2.0,0.33,1.25,5.71,,2016-04-14,5.56,,,-1,5.71,2016-04-15,True,Madagascar
29184,Indian Ocean,Madagascar,,"MPA_Ankarea, Nosy_Vazoana",-12.883389,48.633483,14,4,2016,,7,0-5m,Severe,,50%-90%,1,,,In-situ,,"Komeno Roberto:WCS Madagascar; submitted to Coral Reef Watch via CORDIO, Komeno_Roberto, WCS_Madagascar, Komeno_Roberto, WCS_Madagascar robertojeanluc@yahoo.fr",,"Bleaching severity based on report to NOAA Coral Reef Watch; Coral taxa bleached: Acropora, Faviids (Favia, Favites, Goniastrea, Platygyra etc.), Galaxea, Millepora, Pocillopora, Porites",5,,,,-12.883389,48.633483,No,AAAA,,MG_28,IM,Northwestern Madagascar,124.0,70.0,5.5,0.0,0.0,5.43,5.43,5.59,0.0,2.0,0.64,1.78,5.59,,2016-04-14,5.43,,,-1,5.59,2016-04-15,True,Madagascar
29154,Pacific Ocean,Australia,Scott Reef,SL2 Slope T3,-14.1897333,121.7981667,14,4,2016,,6,,Severe,0.955,91-100,3,0.955,91-100,In-situ,,"Sally-Ann Gudge, James Gilmour, Taryn Foster, Nicole Ryan, James Gilmour, Taryn Foster, Nicole Ryan N.Ryan@aims.gov.au",,,4,,,,-14.1897333,121.7981667,No,AAAA,,AU_2368,AP,Scott to Ashmore Reefs,146.0,95.5,95.5,0.0,0.0,12.14,12.14,15.84,0.0,1.0,5.08,4.05,15.84,,2016-04-14,12.14,,,-21,15.84,2016-05-05,True,Australia_nonGBR
29156,Pacific Ocean,Australia,Scott Reef,SL2-1-3m,-14.18886667,121.7997333,14,4,2016,,3,,Severe,0.955,91-100,3,0.95,95,In-situ,,"Sally-Ann Gudge, James Gilmour, Taryn Foster, Nicole Ryan, James Gilmour, Taryn Foster, Nicole Ryan N.Ryan@aims.gov.au",,,4,,,,-14.18886667,121.7997333,No,AAAA,,AU_2346,AP,Scott to Ashmore Reefs,146.0,95.5,,0.0,0.0,12.14,12.14,15.84,0.0,1.0,5.08,4.05,15.84,,2016-04-14,12.14,,,-21,15.84,2016-05-05,True,Australia_nonGBR
29159,Pacific Ocean,Australia,Scott Reef,SL2 Slope T2,-14.1913833,121.8039667,14,4,2016,,8,,Severe,0.955,91-100,3,0.955,91-100,In-situ,,"Taryn Foster, James Gilmour, Taryn Foster, Nicole Ryan, James Gilmour, Taryn Foster, Nicole Ryan N.Ryan@aims.gov.au",,,4,,,,-14.1913833,121.8039667,No,AAAA,,AU_2367,AP,Scott to Ashmore Reefs,146.0,95.5,95.5,0.0,0.0,12.53,12.53,16.13,0.0,1.0,5.29,4.14,16.13,,2016-04-14,12.53,,,-21,16.13,2016-05-05,True,Australia_nonGBR
29160,Pacific Ocean,Australia,Scott Reef,SL2 reef flat T2,-14.19165,121.808,14,4,2016,,3,,Severe,0.955,91-100,3,0.955,91-100,In-situ,,"Sally-Ann Gudge, James Gilmour, Taryn Foster, Nicole Ryan, James Gilmour, Taryn Foster, Nicole Ryan N.Ryan@aims.gov.au",,,4,,,,-14.19165,121.808,No,AAAA,,AU_2370,AP,Scott to Ashmore Reefs,146.0,95.5,95.5,0.0,0.0,12.53,12.53,16.13,0.0,1.0,5.29,4.14,16.13,,2016-04-14,12.53,,,-21,16.13,2016-05-05,True,Australia_nonGBR
29161,Pacific Ocean,Australia,Scott Reef,SL2 Slope T1,-14.19275,121.80995,14,4,2016,,8,,Severe,0.955,91-100,3,0.955,91-100,In-situ,,"Daniel Yeoh, James Gilmour, Taryn Foster, Nicole Ryan, James Gilmour, Taryn Foster, Nicole Ryan N.Ryan@aims.gov.au",,,4,,,,-14.19275,121.80995,No,AAAA,,AU_2366,AP,Scott to Ashmore Reefs,146.0,95.5,95.5,0.0,0.0,12.53,12.53,16.13,0.0,1.0,5.29,4.14,16.13,,2016-04-14,12.53,,,-21,16.13,2016-05-05,True,Australia_nonGBR
29162,Pacific Ocean,Australia,Scott Reef,SL2 reef flat T3,-14.1931167,121.8136667,14,4,2016,,3,,Severe,0.955,91-100,3,0.955,91-100,In-situ,,"Taryn Foster, James Gilmour, Taryn Foster, Nicole Ryan, James Gilmour, Taryn Foster, Nicole Ryan N.Ryan@aims.gov.au",,,4,,,,-14.1931167,121.8136667,No,AAAA,,AU_2371,AP,Scott to Ashmore Reefs,146.0,95.5,95.5,0.0,0.0,12.53,12.53,16.13,0.0,1.0,5.29,4.14,16.13,,2016-04-14,12.53,,,-21,16.13,2016-05-05,True,Australia_nonGBR
29158,Pacific Ocean,Australia,Scott Reef,SL2 reef flat T1,-14.19005,121.80355,14,4,2016,,3,,Severe,0.955,91-100,3,0.955,91-100,In-situ,,"Taryn Foster, James Gilmour, Taryn Foster, Nicole Ryan, James Gilmour, Taryn Foster, Nicole Ryan N.Ryan@aims.gov.au",,,4,,,,-14.19005,121.80355,No,AAAA,,AU_2369,AP,Scott to Ashmore Reefs,146.0,95.5,95.5,0.0,0.0,12.53,12.53,16.13,0.0,1.0,5.29,4.14,16.13,,2016-04-14,12.53,,,-21,16.13,2016-05-05,True,Australia_nonGBR
29224,Indian Ocean,Madagascar,North west Madagascar,MPA Ankarea - Ambarimidada,-12.915278,48.606917,15,4,2016,,5,0-5m,Severe,,50%-90%,3,0.75,50%-90%,,,Komeno Roberto:WCS Madagascar; submitted to Coral Reef Watch via CORDIO,,"Bleaching severity based on report to NOAA Coral Reef Watch; Coral taxa bleached: Faviids (Favia, Favites, Goniastrea, Platygyra etc.), Galaxea, Montipora, Porites",5,,,,-12.915278,48.606917,No,AAA,,,,,,,,,,,,,,,,,,,2016-04-15,5.600000000000001,,,-1,5.74,2016-04-16,True,Madagascar
29227,Indian Ocean,Madagascar,,"MPA_Ankarea, Kananosy",-13.024583,48.537444,15,4,2016,,9,Various,Moderate,,10%-50%,1,,,In-situ,,"Komeno Roberto:WCS Madagascar; submitted to Coral Reef Watch via CORDIO, Komeno_Roberto, WCS_Madagascar, Komeno_Roberto, WCS_Madagascar robertojeanluc@yahoo.fr",,"Bleaching severity based on report to NOAA Coral Reef Watch; Coral taxa bleached: Acropora, Pocillopora, Porites",5,,,,-13.024583,48.537444,No,AAAA,,MG_32,IM,Northwestern Madagascar,124.0,30.0,5.5,0.0,0.0,5.55,5.55,5.7,0.0,2.0,0.31,0.62,5.7,,2016-04-15,5.55,,,-9,5.7,2016-04-24,True,Madagascar
29228,Indian Ocean,Madagascar,,"MPA_Ankarea, Tsarabanjina",-13.034944,48.549417,15,4,2016,,11,Various,Moderate,,10%-50%,1,,,In-situ,,"Komeno Roberto:WCS Madagascar; submitted to Coral Reef Watch via CORDIO, Komeno_Roberto, WCS_Madagascar, Komeno_Roberto, WCS_Madagascar robertojeanluc@yahoo.fr",,"Bleaching severity based on report to NOAA Coral Reef Watch; Coral taxa bleached: Acropora, Pavona, Pocillopora",5,,,,-13.034944,48.549417,No,AAAA,,MG_31,IM,Northwestern Madagascar,124.0,30.0,5.5,0.0,0.0,5.55,5.55,5.7,0.0,2.0,0.31,0.62,5.7,,2016-04-15,5.55,,,-9,5.7,2016-04-24,True,Madagascar
29229,Indian Ocean,Madagascar,,"MPA_Ankarea, Ratapenjika",-12.938222,48.583028,15,4,2016,,9,0-5m,Moderate,,10%-50%,1,,,In-situ,,"Komeno Roberto:WCS Madagascar; submitted to Coral Reef Watch via CORDIO, Komeno_Roberto, WCS_Madagascar, Komeno_Roberto, WCS_Madagascar robertojeanluc@yahoo.fr",,"Bleaching severity based on report to NOAA Coral Reef Watch; Coral taxa bleached: Acropora, Pocillopora, Porites",5,,,,-12.938222,48.583028,No,AAAA,,MG_35,IM,Northwestern Madagascar,124.0,30.0,5.5,0.0,1.0,5.14,5.14,5.14,0.0,2.0,0.33,1.56,5.14,,2016-04-15,5.14,,,0,5.14,2016-04-15,True,Madagascar
29230,Indian Ocean,Madagascar,,MPA Ankarea - Amparimilay,-12.886194,48.562361,15,4,2016,,5,0-5m,Moderate,,10%-50%,2,,,,,Komeno Roberto:WCS Madagascar; submitted to Coral Reef Watch via CORDIO,,"Bleaching severity based on report to NOAA Coral Reef Watch; Coral taxa bleached: Acropora, Pocillopora",5,,,,-12.886194,48.562361,No,AAA,,,,,,,,,,,,,,,,,,,2016-04-15,5.12,,,0,5.12,2016-04-15,True,Madagascar
29202,Pacific Ocean,Australia,Scott Reef,SL1-2 slope and crest T3,-14.07065,121.95585,15,4,2016,,8,,Severe,0.955,91-100,3,0.955,91-100,In-situ,,"Taryn Foster, James Gilmour, Taryn Foster, Nicole Ryan, James Gilmour, Taryn Foster, Nicole Ryan N.Ryan@aims.gov.au",,,4,,,,-14.07065,121.95585,No,AAAA,,AU_2374,AP,Scott to Ashmore Reefs,146.0,95.5,95.5,0.0,0.0,12.82,12.82,16.56,0.0,1.0,5.6,4.77,16.56,,2016-04-15,12.82,,,-20,16.56,2016-05-05,True,Australia_nonGBR
29195,Pacific Ocean,Australia,Scott Reef,SL1-2 slope T1,-14.0749833,121.9492667,15,4,2016,,6,,Severe,0.75,60-90,3,0.955,91-100,In-situ,,"James Gilmour, Taryn Foster, Nicole Ryan, James Gilmour, Taryn Foster, Nicole Ryan N.Ryan@aims.gov.au",,,4,,,,-14.0749833,121.9492667,No,AAAA,,AU_2372,AP,Scott to Ashmore Reefs,146.0,75.0,95.5,0.0,0.0,12.77,12.77,16.49,0.0,1.0,5.42,4.61,16.49,,2016-04-15,12.77,,,-20,16.49,2016-05-05,True,Australia_nonGBR
29196,Pacific Ocean,Australia,Scott Reef,SL1 crest T1,-14.0695667,121.9534333,15,4,2016,,3,,Severe,0.75,60-90,3,0.955,91-100,In-situ,,"James Gilmour, Taryn Foster, Nicole Ryan, James Gilmour, Taryn Foster, Nicole Ryan kbahr@hawaii.edu",,,4,,,,-14.0695667,121.9534333,No,AAAA,,AU_2375,AP,Scott to Ashmore Reefs,146.0,75.0,95.5,0.0,0.0,12.82,12.82,16.56,0.0,1.0,5.6,4.77,16.56,,2016-04-15,12.82,,,-20,16.56,2016-05-05,True,Australia_nonGBR
29198,Pacific Ocean,Australia,Scott Reef,SL1-1,-14.07926667,121.9477333,15,4,2016,,10,,Severe,0.955,91-100,3,0.56,56.00000000000001,In-situ,,"Taryn Foster, James Gilmour, Taryn Foster, Nicole Ryan, James Gilmour, Taryn Foster, Nicole Ryan N.Ryan@aims.gov.au",,,4,,,,-14.07926667,121.9477333,No,AAAA,,AU_2344,AP,Scott to Ashmore Reefs,146.0,95.5,,0.0,0.0,12.77,12.77,16.49,0.0,1.0,5.42,4.61,16.49,,2016-04-15,12.77,,,-20,16.49,2016-05-05,True,Australia_nonGBR
29199,Pacific Ocean,Australia,Scott Reef,SL1-1-3m,-14.07915,121.94815,15,4,2016,,5,,Severe,0.955,91-100,3,0.94,94,In-situ,,"Sally-Ann Gudge, James Gilmour, Taryn Foster, Nicole Ryan, James Gilmour, Taryn Foster, Nicole Ryan N.Ryan@aims.gov.au",,,4,,,,-14.07915,121.94815,No,AAAA,,AU_2345,AP,Scott to Ashmore Reefs,146.0,95.5,,0.0,0.0,12.77,12.77,16.49,0.0,1.0,5.42,4.61,16.49,,2016-04-15,12.77,,,-20,16.49,2016-05-05,True,Australia_nonGBR
